-0.055794	-0.010923	0.000853	0.051296	0.002393	0.125092	0.073936	0.016687	0.031080	0.030432	0.079401	0.086220	-0.123173	0.038415	0.060766	-0.010091	0.001790	0.035155	0.020902	0.026232	-0.142885	-0.041956	-0.035323	-0.045878	0.200800	-0.070148	-0.029182	0.015717	-0.026344	-0.082991	-0.038356	-0.068722	-0.023846	0.093473	-0.087236	0.007741	0.014623	0.056124	0.031759	0.029422	-0.094761	0.081219	0.007871	0.013506	-0.057827	0.104767	-0.016447	0.020269	-0.003634	0.089601	-0.033031	
-0.062067	-0.020956	0.028329	0.008069	-0.044797	0.187332	0.007158	-0.030531	-0.005445	0.085350	0.036000	0.037443	-0.059809	0.041536	0.082807	-0.001642	-0.059147	-0.036519	-0.003469	-0.043428	-0.098735	-0.087238	0.007862	-0.117923	0.119168	-0.031597	0.066296	-0.033990	-0.060222	-0.117020	0.032854	-0.048978	0.030237	0.059835	-0.021659	-0.045527	-0.046066	0.022300	0.061215	-0.017169	-0.048565	-0.028454	-0.076818	0.012562	0.012195	0.057615	0.042139	0.005522	0.040566	0.037931	-0.108854	
-0.013215	-0.019475	0.022792	0.000055	-0.070863	0.161581	-0.040574	-0.055390	-0.049922	0.062044	0.071644	0.060666	0.012761	-0.048626	0.021646	-0.046762	-0.064923	-0.014882	-0.069872	-0.089316	-0.052908	-0.055141	0.014860	-0.067417	0.067044	0.004227	0.028796	0.006898	-0.092045	-0.117349	0.047329	0.030088	0.038164	0.066063	0.012421	0.006642	-0.155293	0.000562	0.013841	0.059353	0.016546	-0.046206	-0.030442	-0.065126	0.060382	0.015640	0.033174	-0.024818	0.018641	-0.036115	-0.029061	
0.040086	-0.040543	-0.014600	-0.032619	-0.114277	0.024852	-0.051517	-0.085912	-0.092709	-0.016921	0.028925	0.132163	0.056966	-0.089548	-0.001257	-0.112747	-0.017397	-0.021454	-0.102774	-0.112894	0.000841	0.036226	-0.003336	-0.127417	0.027278	0.067021	-0.101149	0.050067	-0.143425	-0.046957	0.067963	-0.010362	-0.012241	0.150673	0.010665	-0.030153	-0.097813	0.022392	-0.089361	0.095140	-0.038697	0.005051	0.108167	-0.044865	0.023918	-0.124853	-0.063929	-0.068528	-0.091738	-0.016233	0.043432	
0.084853	0.018874	-0.033734	0.022492	-0.014803	-0.053687	-0.053107	-0.050134	-0.090988	-0.048568	-0.050008	-0.006445	0.021156	-0.105805	0.086815	-0.098619	-0.011888	-0.074326	-0.076099	0.005675	-0.081516	0.050014	-0.047733	-0.076041	0.038139	0.043934	-0.062997	0.040553	-0.002466	-0.051421	0.024131	-0.069030	0.025509	0.077804	0.086771	-0.012033	-0.021749	-0.020757	-0.032348	0.048759	-0.031256	0.031046	0.103217	-0.012509	-0.104439	-0.085354	-0.025101	-0.033352	0.013115	-0.075664	-0.086171	
0.071535	0.035066	-0.031939	0.025367	0.006794	-0.095564	-0.048409	-0.058076	-0.080507	-0.071703	-0.083286	-0.021309	-0.000945	-0.084830	0.138516	-0.050900	-0.041650	-0.109948	-0.040693	0.012816	-0.098025	0.020251	-0.087174	-0.039841	-0.033605	0.046558	-0.044771	0.024648	0.086334	-0.055397	0.037236	-0.087425	-0.007559	0.033773	0.106284	-0.013757	-0.048981	-0.092231	-0.002345	-0.119793	-0.037714	0.012980	0.041172	0.028964	-0.110528	0.002178	-0.034384	-0.039337	0.113689	-0.155136	-0.148839	
0.059218	0.026942	-0.046446	0.035371	0.027595	-0.112442	-0.023244	-0.037769	-0.033945	-0.110503	-0.083865	0.015067	-0.038787	-0.079589	0.173100	-0.056803	-0.011669	-0.009202	-0.052598	0.002766	-0.081074	-0.000474	-0.071614	-0.015872	-0.054941	0.005866	-0.091729	0.052275	0.081079	-0.071689	0.009313	0.010279	-0.037436	0.019868	0.062494	-0.007738	-0.114918	-0.077855	0.002925	-0.169590	-0.123311	-0.005091	-0.015600	0.059208	-0.058848	0.040879	-0.005363	-0.085331	0.068795	-0.106278	-0.078968	
0.039296	0.015033	-0.008874	0.042710	0.075320	-0.129099	0.079804	0.070200	-0.019813	-0.035580	-0.106085	-0.065787	-0.104579	0.013764	0.167154	-0.052690	0.027707	0.086846	-0.033436	-0.033973	-0.100226	0.035015	-0.015896	-0.023336	-0.064122	-0.051300	-0.080544	0.071657	0.074830	-0.083620	0.011930	0.060572	0.000641	-0.062079	0.003901	0.103196	-0.006503	-0.036675	0.032598	0.000434	0.040980	-0.001044	-0.031115	-0.053134	0.027256	-0.009554	0.066316	-0.053299	-0.118933	0.009180	0.120733	
-0.090258	0.019574	0.020566	-0.020257	0.009110	-0.006630	0.021642	0.141860	-0.026752	0.100488	0.052786	-0.070010	-0.002746	0.007723	-0.151344	-0.006834	0.055929	0.043436	0.096411	0.059464	-0.041625	0.128547	-0.012812	-0.062759	-0.076490	0.036759	0.010843	0.021297	-0.002645	0.054425	0.035526	0.098603	-0.022259	-0.002139	0.059827	0.120836	-0.046645	0.037465	-0.081111	0.027449	0.003103	0.049264	-0.003227	-0.012191	-0.043669	-0.038799	-0.044179	-0.065549	-0.025497	-0.011614	-0.133687	
-0.080247	0.003408	-0.045510	0.031426	-0.018178	0.145051	0.017112	0.084282	0.049277	0.098247	0.077458	-0.038036	-0.056713	-0.039893	-0.084765	0.030071	0.035710	-0.020739	0.035603	0.111796	-0.034523	-0.049969	-0.032232	0.015854	0.025731	0.091762	0.004388	0.080838	0.079943	0.091512	-0.018197	-0.024463	0.055722	0.044002	0.065723	0.070262	0.040912	-0.034037	0.015451	-0.007832	-0.079668	0.048333	0.033793	0.093969	-0.052012	0.046794	-0.035843	-0.082306	-0.024472	-0.041580	-0.021950	
-0.022945	-0.013516	-0.029742	0.044356	-0.026026	0.167104	0.029736	0.041688	0.050221	0.157623	0.004063	-0.077850	0.001720	-0.057868	-0.046269	0.042030	-0.001619	-0.071318	0.024455	0.067857	0.005954	-0.113977	-0.061147	0.026305	0.021563	0.069981	0.135489	0.091292	0.072816	0.034806	0.023769	-0.037069	0.069464	-0.047484	0.100121	0.080066	0.028946	-0.098861	0.013000	0.047609	-0.102270	0.015659	0.030187	0.120200	-0.026851	-0.027470	-0.018899	-0.028143	-0.090089	-0.008745	0.075841	
0.127183	0.003862	-0.011224	0.098814	0.014360	0.100581	0.043155	0.013167	0.076130	0.077937	0.015306	-0.130014	0.060718	-0.054654	-0.077008	0.002392	-0.000006	-0.038925	-0.052326	-0.044428	0.042318	-0.042397	0.003186	0.101168	-0.009037	-0.005203	0.034784	0.079597	0.010095	0.036028	0.007009	0.033281	0.035250	-0.050642	-0.074568	0.056034	-0.094414	-0.091839	0.012433	0.023391	0.057243	-0.046640	-0.020169	-0.069376	-0.076068	0.015989	0.060853	-0.020949	-0.015021	0.008501	0.023669	
0.103324	0.015788	0.003987	0.104129	0.028614	0.007768	0.017559	-0.030382	0.057397	-0.065888	0.084333	0.018878	0.071170	-0.006740	-0.075983	0.044474	-0.021014	0.003473	0.004197	-0.086831	0.107416	-0.063529	0.029445	0.095225	0.018576	0.004744	-0.031069	0.013894	-0.020037	0.129647	-0.032026	0.054102	0.016651	0.025184	-0.160853	0.006545	-0.046763	-0.038554	0.038753	0.126166	0.057637	-0.035471	0.065345	-0.048692	-0.105420	0.036216	0.004014	0.036172	-0.140032	0.114488	-0.047560	
-0.007093	0.083607	0.054100	0.069260	0.046800	-0.048360	-0.029129	-0.024926	-0.004957	-0.097547	0.065029	0.014390	0.111736	0.030606	-0.039474	0.054199	0.020831	-0.033184	0.020436	0.012469	-0.002232	-0.013835	-0.000144	0.045899	0.073296	0.026994	0.098594	-0.037563	0.097167	0.037605	-0.152698	0.023584	0.014188	-0.029669	0.189754	-0.031996	0.030563	-0.022982	0.057064	0.214007	-0.025110	0.002554	0.031922	0.028256	0.067354	0.035893	-0.037370	-0.057614	-0.073067	0.012311	0.028139	
-0.042864	0.081679	0.065924	0.031054	0.053777	-0.070596	-0.040233	-0.033022	-0.015625	-0.084799	0.025789	0.024181	0.077148	0.016686	-0.054887	0.049527	0.038693	-0.031576	0.057991	0.023168	0.009697	0.025180	-0.008456	-0.014411	0.068727	0.051495	0.138042	-0.046077	0.050387	0.002807	-0.091647	0.003912	-0.036282	-0.015530	0.096157	-0.001471	-0.049941	0.045476	0.011134	0.099522	-0.054762	-0.008258	0.047463	-0.057751	0.051934	0.017773	-0.031385	-0.009615	-0.020103	0.021795	0.022970	
-0.051172	0.084052	0.040672	0.028052	0.064867	-0.072809	-0.036413	0.000266	0.009050	-0.070307	0.064638	0.039794	0.062847	-0.001785	-0.059615	0.040419	0.067094	0.014228	0.061472	0.027690	-0.003989	0.051878	0.011369	-0.047587	0.032376	0.041257	0.074814	-0.038510	0.065770	0.028293	-0.065904	0.053611	-0.060164	0.034793	0.008509	0.006525	-0.122742	0.060243	0.000920	0.015967	-0.072666	-0.005717	0.043333	-0.067948	0.033322	0.047311	0.004302	-0.005155	0.008423	0.004543	0.046133	
-0.077040	0.038477	0.042088	-0.018599	0.036340	-0.087389	0.000556	0.125586	-0.042396	0.058709	0.037884	-0.058597	0.029598	0.027637	-0.134178	0.015396	0.074155	0.059027	0.088086	0.028350	-0.013367	0.150328	0.003586	-0.095545	-0.082094	0.018365	0.056163	-0.026562	0.013714	0.015183	0.030943	0.134639	-0.061464	0.000529	0.015999	0.104618	-0.134921	0.089141	-0.054773	0.024884	-0.005127	-0.015785	-0.003379	-0.055508	0.007752	-0.019851	-0.014214	-0.028657	-0.004367	0.013255	-0.079871	
-0.114004	-0.047244	-0.015417	-0.104971	-0.035744	-0.074644	0.005331	0.043665	-0.009984	0.042563	0.009621	-0.099545	-0.067198	0.067233	-0.070647	-0.004538	0.019347	-0.010528	0.030947	0.102190	-0.055249	0.080670	-0.023925	0.097259	-0.020821	-0.009116	-0.023430	0.030676	-0.081610	-0.027871	-0.084363	-0.022138	-0.120893	-0.103769	-0.016313	0.052278	0.027187	-0.043249	-0.077868	-0.005631	0.051108	0.105960	0.006923	-0.049953	0.000344	-0.085365	-0.043040	-0.020432	0.003200	-0.053701	-0.041891	
-0.113872	-0.073239	-0.017064	-0.103453	-0.070331	0.038671	0.008713	-0.038804	0.018083	0.011577	0.038850	-0.006700	-0.111422	0.056011	-0.030086	-0.019277	0.036461	-0.039885	0.091876	0.108053	0.005709	0.031917	-0.002825	0.000557	0.064869	0.007688	0.011661	0.081627	-0.082346	-0.023390	-0.079625	-0.115387	-0.068163	-0.092450	0.047001	0.023347	0.056261	-0.069154	-0.010035	-0.073871	0.036586	0.051457	0.042836	-0.045119	-0.067557	0.004280	-0.066451	0.036565	0.019250	-0.075985	-0.017817	
-0.102282	-0.075174	0.032947	-0.123017	-0.104972	0.105867	-0.024059	-0.063225	-0.019970	0.026964	0.020006	0.020178	-0.045412	0.039483	0.047431	-0.009842	-0.009303	-0.084345	0.089627	0.020847	0.055874	0.007583	0.018530	-0.044517	0.005322	0.015266	0.073802	0.031013	-0.041188	-0.030329	-0.026968	-0.060854	0.003410	-0.135589	0.074117	-0.013109	0.000717	-0.027163	0.027645	-0.098978	0.086623	-0.009727	-0.065549	0.009824	0.012474	0.025695	-0.019651	0.030375	0.043040	-0.064793	-0.013813	
-0.063461	-0.074562	0.031352	-0.110767	-0.109136	0.120760	-0.054306	-0.085479	-0.049423	-0.046261	0.020160	0.051406	-0.002129	0.011230	0.014117	0.005060	0.007463	-0.053186	0.003511	-0.039314	0.088880	0.027773	0.038038	0.002482	-0.002576	-0.030526	-0.004901	0.011544	-0.004500	-0.007565	-0.036390	0.007033	0.028000	-0.139130	0.026971	-0.000522	-0.057383	-0.012295	0.018295	-0.007756	0.097621	-0.022063	-0.105073	-0.008914	0.005631	0.031523	0.083409	-0.003326	0.097698	-0.065808	0.097039	
-0.012404	-0.075956	0.014559	-0.113424	-0.081864	0.015362	-0.092902	-0.128729	-0.061914	-0.083118	0.011838	0.147886	0.040770	-0.041562	-0.025247	-0.012834	-0.019115	0.012479	0.017651	-0.072001	0.092362	0.012621	0.053760	-0.020128	0.010773	-0.036279	-0.095369	-0.040770	-0.110078	0.059968	-0.015636	0.058045	-0.003225	-0.088013	-0.061699	-0.014154	0.006918	0.037094	0.005237	0.094394	0.034021	0.055344	-0.007662	0.085000	0.004043	-0.062487	0.015814	-0.034128	-0.020998	-0.004081	0.099294	
0.014150	0.017342	0.012298	-0.035050	0.002258	-0.051237	-0.084129	-0.051411	-0.084494	-0.049867	0.006062	0.033617	0.065192	-0.090808	-0.012363	-0.017601	-0.068522	-0.033495	-0.001634	0.008855	-0.033432	0.005568	0.049081	0.023991	0.050503	-0.005076	-0.047745	-0.030743	0.020183	-0.025091	-0.013983	0.011595	0.016524	-0.022231	-0.075098	-0.032197	0.088239	0.067809	-0.006078	0.165650	-0.043724	0.098503	-0.005266	-0.016063	-0.067442	0.034312	0.038301	0.068639	-0.074499	0.009565	-0.023506	
-0.011594	0.029803	0.006011	-0.044757	0.022994	-0.099815	-0.079359	-0.051496	-0.058083	-0.038629	-0.019542	0.001503	0.047626	-0.088293	-0.018578	-0.000915	-0.075288	-0.066847	0.031332	0.031842	-0.035351	-0.056504	0.024275	0.040260	0.026253	0.031988	0.059205	-0.040998	0.077888	-0.060173	0.043697	0.012121	-0.037135	0.007046	-0.046122	-0.044334	0.050709	0.028761	-0.000567	0.002448	-0.082445	0.022679	-0.049994	-0.048870	-0.024777	0.037319	0.017732	0.097431	-0.033023	0.014273	-0.048522	
-0.037016	0.017629	-0.023205	-0.043874	0.033859	-0.138613	-0.067620	-0.023362	-0.017676	-0.037852	0.017395	-0.001543	0.000805	-0.074593	-0.026766	-0.001414	-0.044422	-0.024170	-0.006543	0.025943	-0.013084	-0.083687	0.008348	0.058295	0.054870	-0.020506	0.035978	-0.022435	0.055431	-0.109019	0.029910	0.072742	-0.080862	0.044481	-0.076800	-0.004028	-0.035158	0.007294	-0.036108	-0.035063	-0.140775	0.007430	-0.079666	-0.016210	-0.004281	0.052858	-0.001715	0.016625	-0.055615	0.050166	0.062525	
-0.079665	-0.018024	-0.005873	-0.079336	0.010365	-0.161683	-0.022594	0.066602	-0.037953	0.033410	0.000839	-0.099845	-0.014416	0.019282	-0.049488	0.001272	-0.003277	-0.027511	0.000267	0.022175	-0.005949	0.030763	-0.001002	0.068428	-0.056789	-0.055367	0.019686	-0.004181	-0.017476	-0.086017	0.000668	0.084935	-0.118784	-0.069574	-0.076484	0.064978	-0.039297	0.003817	-0.064813	-0.013457	-0.024499	0.035266	-0.083785	0.004421	0.037872	-0.030401	-0.012591	-0.018556	-0.073012	0.026960	0.048754	
-0.053737	0.015981	0.024545	0.087447	0.063122	-0.025739	0.110827	0.026239	-0.018784	0.025139	0.088310	0.001551	-0.111491	-0.027225	0.163517	-0.032761	-0.019003	-0.010627	-0.011785	-0.007032	-0.122689	0.038345	-0.027423	-0.008576	0.070297	-0.051084	-0.039978	0.045220	-0.013594	-0.044546	-0.056139	-0.009125	-0.013626	-0.067915	-0.058911	0.024655	-0.028848	-0.020485	-0.015786	0.091538	-0.018500	0.081719	0.127055	0.007828	-0.037187	0.045563	0.099367	0.014014	-0.016990	0.098882	0.073001	
-0.076436	0.002645	0.032752	0.058867	0.014322	0.103825	0.093836	-0.035312	0.010318	0.006021	0.089833	-0.022690	-0.051830	0.019111	0.086153	-0.015326	-0.019132	0.045021	0.006709	0.021682	-0.113115	0.033558	-0.031385	-0.000909	0.137593	-0.090242	-0.040055	0.040153	-0.052756	-0.058413	-0.114301	-0.046060	-0.058103	0.110702	-0.081656	-0.073631	-0.035289	0.014663	0.046886	0.023314	-0.068086	0.036446	0.034277	-0.033352	-0.048354	0.014894	0.006298	-0.000835	0.007933	0.138812	-0.028131	
-0.079940	0.002831	0.063960	0.021076	-0.007534	0.150280	0.042557	-0.044090	-0.029262	0.021302	0.083110	-0.074767	-0.005288	0.033616	0.098767	-0.011647	-0.053494	-0.005890	0.013472	-0.027307	-0.069491	0.019901	-0.002979	-0.073201	0.073896	-0.093727	0.016274	0.009173	-0.064825	-0.081190	-0.042711	-0.018510	-0.027131	0.085949	-0.001057	-0.094509	-0.059510	0.002673	0.081885	-0.042927	-0.010089	-0.045836	-0.075437	-0.032024	0.008608	0.022681	-0.006377	-0.015486	0.008152	0.120238	-0.109831	
-0.031875	0.002299	0.059632	-0.013361	-0.043406	0.165063	0.002774	-0.063809	-0.076919	0.000372	0.076965	-0.064003	0.059965	-0.017207	0.009297	-0.007957	-0.018505	0.076666	-0.069373	-0.048254	-0.093479	0.002882	0.030841	-0.086704	0.056678	-0.001587	0.036582	0.017511	-0.062949	-0.073343	-0.017673	0.044851	-0.025092	0.119819	0.050404	-0.009998	-0.084273	-0.024813	0.015864	0.024921	0.055463	-0.028387	-0.078458	-0.047427	0.066600	-0.028370	-0.036239	-0.053274	-0.017407	0.033390	-0.050199	
0.048677	-0.004109	0.000310	-0.014828	-0.074412	0.084703	-0.012032	-0.050553	-0.095937	-0.027358	0.018492	0.008596	0.098926	-0.079858	-0.042634	-0.073874	0.046420	0.112836	-0.087779	-0.041299	-0.024747	0.033366	0.033232	-0.165855	0.090928	0.092485	-0.050859	0.039082	-0.095208	-0.046893	0.025692	0.023455	-0.043810	0.136588	-0.014066	0.026095	-0.028608	-0.030882	-0.094126	0.030074	0.033013	-0.058044	0.042231	-0.026462	0.054364	-0.112575	-0.170503	-0.085976	-0.062729	-0.043380	0.102670	
0.116149	0.018607	-0.024052	0.025075	-0.018329	0.009512	-0.009032	-0.007162	-0.071293	0.001737	-0.071396	-0.015708	0.054977	-0.117890	-0.016359	-0.054887	0.016716	0.024651	-0.049552	0.017414	-0.027554	0.052229	-0.007385	-0.096555	0.047305	0.049178	-0.044577	0.012845	-0.006039	-0.057694	0.015236	-0.034006	0.001051	-0.002919	0.023151	0.047279	-0.015985	-0.044827	-0.035291	0.052693	0.043529	-0.017153	0.063701	-0.022315	-0.051112	-0.031337	-0.020871	-0.003689	-0.044097	-0.048282	0.005096	
0.103662	0.042403	-0.043476	0.044475	0.008002	-0.017555	-0.009253	-0.021242	-0.058182	0.016548	-0.102320	0.024304	0.020138	-0.133774	0.013671	-0.032801	-0.010787	-0.034038	-0.005666	0.040934	-0.044767	0.017228	-0.038328	-0.066539	-0.015891	0.061127	-0.045497	-0.002375	0.080400	-0.064492	0.022995	-0.007120	0.015860	-0.023992	0.032924	0.007302	-0.036982	-0.062470	-0.018852	-0.060044	0.041455	-0.039007	-0.008658	-0.009074	-0.064018	0.054762	-0.026421	-0.049076	0.009004	-0.121949	-0.059217	
0.036355	0.032462	-0.057170	0.067585	0.020946	-0.051871	0.004308	-0.027362	-0.026434	0.007266	-0.057694	0.127102	-0.051160	-0.139184	0.056650	0.000271	0.027690	-0.020108	-0.004410	0.024030	-0.050646	-0.013982	-0.044005	-0.008208	0.014632	0.028314	-0.072090	-0.022494	0.095984	-0.013468	0.022055	0.102805	0.026694	-0.083813	0.057616	0.020454	-0.123971	-0.069432	-0.001937	-0.125041	-0.003814	-0.038998	-0.053402	0.047477	-0.072355	0.063886	-0.022020	-0.122648	0.027915	-0.147197	-0.031111	
-0.015156	0.027904	-0.011683	0.106700	0.064064	-0.070417	0.083180	0.027659	-0.010712	0.026386	0.018136	0.035013	-0.120453	-0.076348	0.173370	-0.001937	-0.000691	-0.028759	-0.029820	-0.009812	-0.071334	0.010407	-0.019695	0.010602	-0.001254	-0.057273	-0.053634	0.005549	0.029766	-0.038997	-0.003845	0.048548	0.023595	-0.148328	-0.003527	0.041086	-0.107580	-0.056898	0.016673	0.027062	0.005309	0.021816	0.051160	0.052993	-0.004279	0.010292	0.113978	-0.043770	-0.008288	0.036394	0.122304	
-0.038219	-0.012910	0.030322	0.067437	0.027598	-0.056502	0.124529	-0.004962	0.057298	0.059216	0.019645	0.025674	-0.069021	-0.024993	0.063196	-0.003957	-0.047930	-0.070645	0.013664	-0.111825	0.010260	0.017319	-0.051727	0.001097	-0.080470	0.074570	-0.017653	0.034923	-0.029500	-0.019528	-0.055554	-0.024919	-0.110241	-0.039845	-0.070431	-0.078620	0.009369	0.024963	-0.021798	0.122219	-0.087632	0.082070	0.055034	0.079192	0.039295	-0.068732	0.080639	0.048357	-0.003922	-0.040857	0.052178	
-0.058013	-0.036570	0.061315	0.013299	0.009623	0.005007	0.123760	-0.005200	0.092148	-0.034720	0.042799	-0.024736	-0.004863	0.009705	0.032940	-0.023297	-0.074664	-0.024448	0.055885	-0.114485	0.003503	0.025628	0.006783	0.015981	-0.107317	0.028272	-0.073747	0.018682	-0.022313	-0.084560	-0.117406	-0.015392	-0.053362	0.092499	-0.061706	-0.108608	0.001399	0.039383	0.029065	0.016946	-0.100958	-0.024107	0.027012	0.025826	-0.046477	-0.033156	0.000215	-0.078757	-0.019402	0.005744	0.002622	
-0.065386	-0.026420	0.089503	-0.029034	-0.006418	0.065732	0.077500	-0.007201	0.049700	-0.048211	0.052810	-0.085224	0.030436	0.025067	0.028657	0.017531	-0.072558	-0.027355	0.032500	-0.095513	0.007919	0.025552	0.025514	0.024634	-0.154330	-0.030572	-0.060634	0.011663	0.037289	-0.089178	-0.082174	0.003087	0.001861	0.088576	0.020232	-0.119992	-0.010097	-0.006588	0.056536	-0.064595	-0.044990	-0.052792	-0.078743	-0.003487	0.002717	0.016136	0.009402	-0.052256	0.009947	0.038301	-0.072362	
-0.018901	-0.034370	0.093818	-0.061237	-0.022843	0.072151	0.034484	0.007872	-0.007100	-0.049722	0.034861	-0.040103	0.063414	0.044903	-0.059875	0.058856	-0.062100	0.084012	0.007938	-0.100347	-0.002314	0.004563	0.020140	0.019128	-0.117973	0.014276	0.031690	0.010163	0.079392	-0.089851	-0.024460	0.029223	-0.001661	0.095766	0.020284	-0.015758	0.036456	-0.034646	0.005321	-0.048292	0.034177	-0.014369	-0.081337	0.042040	0.010452	0.063121	-0.023931	-0.067336	0.005257	-0.005910	0.012681	
